location,size,total_sqft,bath,price,bhk,price_per_sqft,age,age_factor,original_price
9th Phase JP Nagar,4 Bedroom,1900.0,4.0,49.6,4,4210.526315789473,26,0.62,80.0
9th Phase JP Nagar,2 BHK,890.0,2.0,32.85,2,5056.179775280899,21,0.73,45.0
9th Phase JP Nagar,3 BHK,1240.0,2.0,27.524099999999997,3,3216.935483870968,23,0.69,39.89
9th Phase JP Nagar,4 BHK,5000.0,4.0,276.0,4,6000.0,8,0.9199999999999999,300.0
9th Phase JP Nagar,3 BHK,1240.0,2.0,32.9945,3,3455.6451612903224,19,0.77,42.85
9th Phase JP Nagar,2 BHK,1050.0,2.0,29.049999999999997,2,3333.3333333333335,16,0.83,35.0
9th Phase JP Nagar,2 BHK,1331.95,2.0,36.57,2,5180.374638687638,29,0.53,69.0
AECS Layout,2 BHK,1100.0,2.0,37.35,2,4090.909090909091,16,0.83,45.0
AECS Layout,2 BHK,1028.0,2.0,27.3,2,4085.603112840467,25,0.65,42.0
AECS Layout,2 BHK,1199.0,2.0,50.050000000000004,2,5421.184320266889,19,0.77,65.0
AECS Layout,2 BHK,1080.0,2.0,48.95,2,5092.592592592592,11,0.89,55.0
AECS Layout,2 BHK,1123.0,2.0,33.92,2,5699.020480854853,29,0.53,64.0
AECS Layout,2 BHK,1308.0,2.0,56.4,2,4587.155963302752,6,0.94,60.0
AECS Layout,2 BHK,1005.0,2.0,55.0,2,5472.636815920398,1,1.0,55.0
AECS Layout,3 BHK,2000.0,3.0,90.0,3,4500.0,2,1.0,90.0
Abbigere,2 BHK,985.0,2.0,33.5237,2,4100.507614213198,16,0.83,40.39
Abbigere,6 Bedroom,2200.0,6.0,65.688,6,3090.909090909091,4,0.966,68.0
Abbigere,1 BHK,765.0,2.0,24.9,1,3921.5686274509803,16,0.83,30.0
Abbigere,2 BHK,880.0,2.0,24.15,2,3977.2727272727275,23,0.69,35.0
Abbigere,2 BHK,795.0,2.0,27.0082,2,4093.0817610062895,16,0.83,32.54
Abbigere,2 BHK,1005.0,2.0,24.545800000000003,2,3939.303482587065,26,0.62,39.59
Abbigere,1 BHK,734.0,1.0,16.450599999999998,1,2700.272479564033,16,0.83,19.82
Abbigere,3 BHK,1260.0,2.0,45.0,3,3571.4285714285716,1,1.0,45.0
Abbigere,2 BHK,1020.0,2.0,41.82,2,4100.0,1,1.0,41.82
Abbigere,2 BHK,985.0,2.0,23.830100000000005,2,4100.507614213198,27,0.5900000000000001,40.39
Abbigere,6 Bedroom,2500.0,6.0,59.129999999999995,6,3240.0,21,0.73,81.0
Abbigere,2 BHK,795.0,2.0,23.103399999999997,2,4093.0817610062895,22,0.71,32.54
Abbigere,2 BHK,1130.0,2.0,44.75478,2,4100.0,4,0.966,46.33
Abbigere,2 BHK,795.0,1.0,32.6,2,4100.62893081761,0,1.0,32.6
Abbigere,8 Bedroom,3000.0,8.0,150.0,8,5000.0,0,1.0,150.0
Abbigere,2 BHK,985.0,2.0,30.746800000000004,2,3951.269035532995,18,0.79,38.92
Abbigere,2 BHK,1000.0,2.0,21.73,2,4100.0,29,0.53,41.0
Abbigere,2 BHK,995.0,2.0,40.8,2,4100.5025125628135,1,1.0,40.8
Abbigere,2 BHK,1020.0,2.0,30.599999999999998,2,3999.9999999999995,20,0.75,40.8
Akshaya Nagar,2 BHK,1388.0,2.0,50.730000000000004,2,4106.628242074928,11,0.89,57.0
Akshaya Nagar,2 BHK,1070.0,2.0,35.1,2,5046.728971962617,25,0.65,54.0
Akshaya Nagar,2 BHK,1280.0,2.0,55.041999999999994,2,4531.25,5,0.949,58.0
Akshaya Nagar,3 BHK,1662.0,3.0,60.42099999999999,3,5120.336943441636,22,0.71,85.1
Akshaya Nagar,3 BHK,1897.0,3.0,117.96,3,6325.77754348972,3,0.983,120.0
Akshaya Nagar,3 BHK,1410.0,2.0,53.25,3,5319.148936170212,22,0.71,75.0
Akshaya Nagar,3 BHK,1360.0,2.0,76.49999999999999,3,6250.0,10,0.8999999999999999,85.0
Akshaya Nagar,3 BHK,1600.0,2.0,44.849999999999994,3,4062.5,23,0.69,65.0
Akshaya Nagar,3 BHK,1410.0,2.0,49.6,3,5673.758865248227,26,0.62,80.0
Akshaya Nagar,3 BHK,1662.0,3.0,70.55,3,5114.320096269555,16,0.83,85.0
Akshaya Nagar,3 BHK,1662.0,3.0,42.75,3,5144.404332129964,30,0.5,85.5
Akshaya Nagar,2 BHK,1280.0,2.0,56.94,2,4687.5,5,0.949,60.0
Akshaya Nagar,3 BHK,1666.0,3.0,65.55,3,5702.280912364946,23,0.69,95.0
Akshaya Nagar,3 BHK,1575.0,3.0,86.94,3,5714.285714285715,4,0.966,90.0
Akshaya Nagar,3 BHK,1430.0,2.0,57.75,3,5244.755244755244,19,0.77,75.0
Akshaya Nagar,3 BHK,1419.0,2.0,73.0,3,5144.46793516561,1,1.0,73.0
Akshaya Nagar,2 BHK,1280.0,2.0,56.94,2,4687.5,5,0.949,60.0
Akshaya Nagar,2 BHK,1200.0,2.0,36.5,2,4166.666666666667,21,0.73,50.0
Akshaya Nagar,2 BHK,1092.0,2.0,53.99999999999999,2,5494.505494505494,10,0.8999999999999999,60.0
Akshaya Nagar,3 BHK,1690.0,3.0,42.5,3,5029.585798816568,30,0.5,85.0
Akshaya Nagar,3 BHK,1700.0,3.0,68.0,3,4705.882352941177,15,0.85,80.0
Akshaya Nagar,3 BHK,1897.0,4.0,79.05,3,4902.477596204533,15,0.85,93.0
Akshaya Nagar,3 BHK,1884.0,3.0,98.0,3,5201.698513800425,0,1.0,98.0
Akshaya Nagar,2 BHK,1314.0,2.0,63.29599999999999,2,5235.920852359209,8,0.9199999999999999,68.8
Akshaya Nagar,3 BHK,1690.0,3.0,50.150000000000006,3,5029.585798816568,27,0.5900000000000001,85.0
Akshaya Nagar,2 BHK,1265.0,2.0,41.54,2,5296.442687747036,26,0.62,67.0
Akshaya Nagar,2 BHK,1126.0,2.0,52.195,2,4884.547069271758,5,0.949,55.0
Akshaya Nagar,3 BHK,2300.0,4.0,86.7,3,4434.782608695652,15,0.85,102.0
Akshaya Nagar,3 BHK,1662.0,3.0,50.400000000000006,3,5415.162454873646,28,0.56,90.0
Akshaya Nagar,3 BHK,1420.0,2.0,75.0,3,5281.69014084507,2,1.0,75.0
Akshaya Nagar,3 BHK,1412.0,2.0,67.76,3,6232.294617563739,19,0.77,88.0
Akshaya Nagar,3 BHK,1434.0,3.0,49.56000000000001,3,5857.740585774059,27,0.5900000000000001,84.0
Akshaya Nagar,3 BHK,1890.0,4.0,62.0,3,5291.005291005291,26,0.62,100.0
Akshaya Nagar,3 Bedroom,2650.0,3.0,122.875,3,4716.981132075472,3,0.983,125.0
Akshaya Nagar,3 BHK,1419.0,2.0,68.73,3,6131.0782241014795,18,0.79,87.0
Akshaya Nagar,2 BHK,1300.0,2.0,35.1,2,4153.846153846154,25,0.65,54.0
Akshaya Nagar,3 BHK,1690.0,3.0,85.0,3,5029.585798816568,2,1.0,85.0
Akshaya Nagar,2 BHK,1113.0,2.0,26.0,2,4672.057502246182,30,0.5,52.0
Akshaya Nagar,3 BHK,1820.0,4.0,75.05,3,5219.780219780219,18,0.79,95.0
Akshaya Nagar,2 BHK,1100.0,2.0,36.96,2,4363.636363636364,19,0.77,48.0
Akshaya Nagar,3 BHK,1896.0,3.0,95.88,3,5379.7468354430375,6,0.94,102.0
Akshaya Nagar,2 BHK,1300.0,2.0,50.82,2,5076.923076923077,19,0.77,66.0
Akshaya Nagar,2 BHK,1225.0,2.0,62.559999999999995,2,5551.0204081632655,8,0.9199999999999999,68.0
Akshaya Nagar,2 BHK,1179.0,2.0,51.0,2,4325.699745547074,0,1.0,51.0
Akshaya Nagar,3 BHK,1421.0,2.0,67.89,3,5137.227304714989,7,0.9299999999999999,73.0
Akshaya Nagar,3 BHK,1893.0,4.0,89.3,3,5018.489170628632,6,0.94,95.0
Akshaya Nagar,2 BHK,900.0,2.0,36.449999999999996,2,5000.0,17,0.8099999999999999,45.0
Ambalipura,2 BHK,1105.0,2.0,69.75,2,6787.330316742082,7,0.9299999999999999,75.0
Ambalipura,3 BHK,1800.0,3.0,110.0,3,6111.111111111111,0,1.0,110.0
Ambalipura,2 BHK,1150.0,2.0,72.0,2,6956.521739130435,10,0.8999999999999999,80.0
Ambalipura,2 BHK,1250.0,2.0,39.087500000000006,2,5300.0,27,0.5900000000000001,66.25
Ambalipura,2 BHK,1332.0,2.0,52.93,2,5930.930930930931,24,0.67,79.0
Ambalipura,3 BHK,1730.0,3.0,80.4,3,6936.416184971098,24,0.67,120.0
Ambalipura,3 BHK,3500.0,3.0,160.38,3,5657.142857142857,17,0.8099999999999999,198.0
Ambalipura,2 BHK,1230.0,2.0,47.037499999999994,2,5386.178861788618,22,0.71,66.25
Ambalipura,2 BHK,1351.0,2.0,38.5,2,5699.481865284974,30,0.5,77.0
Ambalipura,4 BHK,2550.0,4.0,78.97,4,5843.137254901961,29,0.53,149.0
Ambalipura,3 BHK,1817.0,3.0,92.82,3,5613.648871766648,9,0.9099999999999999,102.0
Ambalipura,4 BHK,2750.0,4.0,142.0,4,5163.636363636364,2,1.0,142.0
Ambalipura,2 BHK,1303.0,2.0,75.19999999999999,2,6139.677666922486,6,0.94,80.0
Ambalipura,3 BHK,1607.0,2.0,66.08000000000001,3,6969.508400746733,27,0.5900000000000001,112.0
Ambalipura,1 BHK,770.0,1.0,37.247,1,5690.909090909091,15,0.85,43.82
Ambalipura,2 BHK,1700.0,2.0,49.4,2,4470.588235294118,25,0.65,76.0
Ambalipura,2 BHK,1060.0,2.0,49.725,2,5518.867924528302,15,0.85,58.5
Ambalipura,3 BHK,1650.0,3.0,67.0,3,6060.606060606061,24,0.67,100.0
Ambalipura,3 BHK,1607.0,2.0,86.24000000000001,3,6969.508400746733,19,0.77,112.0
Ambalipura,2 BHK,1198.0,2.0,47.2,2,6677.79632721202,27,0.5900000000000001,80.0
Ambedkar Nagar,3 BHK,1935.0,4.0,107.89999999999999,3,6718.3462532299745,16,0.83,130.0
Ambedkar Nagar,2 BHK,1424.0,2.0,90.0,2,6320.224719101124,1,1.0,90.0
Ambedkar Nagar,3 BHK,2225.0,4.0,169.0,3,7595.505617977528,0,1.0,169.0
Ambedkar Nagar,3 BHK,1862.0,3.0,102.0,3,6444.68313641246,15,0.85,120.0
Ambedkar Nagar,3 BHK,1850.0,4.0,73.67,3,7513.513513513513,29,0.53,139.0
Ambedkar Nagar,3 BHK,1936.0,4.0,112.14,3,6508.264462809917,11,0.89,126.0
Ambedkar Nagar,3 BHK,1862.0,3.0,114.954,3,6390.977443609023,4,0.966,119.0
Ambedkar Nagar,2 BHK,1424.0,2.0,86.94,2,6320.224719101124,4,0.966,90.0
Ambedkar Nagar,3 BHK,2150.0,4.0,77.5,3,5813.953488372093,26,0.62,125.0
Ambedkar Nagar,4 BHK,3530.0,4.0,205.89999999999998,4,8215.297450424929,22,0.71,290.0
Ambedkar Nagar,3 BHK,1856.0,3.0,110.39999999999999,3,6465.517241379311,8,0.9199999999999999,120.0
Ambedkar Nagar,3 BHK,1852.0,3.0,119.6,3,7019.438444924406,8,0.9199999999999999,130.0
Ambedkar Nagar,3 BHK,1850.0,4.0,120.0,3,6486.486486486487,2,1.0,120.0
Ambedkar Nagar,2 BHK,1367.0,2.0,67.94,2,6291.148500365764,18,0.79,86.0
Ambedkar Nagar,4 Bedroom,3565.0,4.0,216.75,4,7152.875175315568,15,0.85,255.0
Ambedkar Nagar,2 BHK,1409.0,2.0,80.75,2,6742.370475514549,15,0.85,95.0
Ambedkar Nagar,3 BHK,1950.0,4.0,120.0,3,6153.846153846154,2,1.0,120.0
Ambedkar Nagar,3 BHK,1921.0,4.0,99.33,3,6715.252472670484,19,0.77,129.0
Ambedkar Nagar,3 BHK,1920.0,4.0,83.49,3,6302.083333333333,23,0.69,121.0
Ambedkar Nagar,3 BHK,1935.0,4.0,91.25,3,6459.948320413437,21,0.73,125.0
Ambedkar Nagar,3 BHK,1852.0,4.0,84.17999999999999,3,6587.473002159827,23,0.69,122.0
Ambedkar Nagar,3 BHK,1950.0,4.0,120.0,3,6153.846153846154,0,1.0,120.0
Ambedkar Nagar,3 BHK,1852.0,3.0,86.25,3,6749.460043196545,23,0.69,125.0
Ambedkar Nagar,3 BHK,1850.0,4.0,93.17,3,6540.540540540541,19,0.77,121.0
Ambedkar Nagar,2 BHK,1425.0,2.0,84.6,2,6596.491228070176,10,0.8999999999999999,94.0
Ambedkar Nagar,3 BHK,2395.0,4.0,124.5,3,6263.048016701461,16,0.83,150.0
Amruthahalli,2 BHK,900.0,2.0,37.199999999999996,2,4444.444444444444,7,0.9299999999999999,40.0
Amruthahalli,2 BHK,1200.0,2.0,54.065,2,4583.333333333333,3,0.983,55.0
Amruthahalli,3 Bedroom,1900.0,3.0,128.11499999999998,3,7105.263157894737,5,0.949,135.0
Amruthahalli,2 BHK,924.0,2.0,41.849999999999994,2,4870.12987012987,7,0.9299999999999999,45.0
Amruthahalli,2 BHK,900.0,2.0,46.2,2,6666.666666666667,19,0.77,60.0
Amruthahalli,2 BHK,1100.0,2.0,23.85,2,4090.909090909091,29,0.53,45.0
Amruthahalli,2 BHK,1200.0,2.0,55.0,2,4583.333333333333,2,1.0,55.0
Amruthahalli,3 BHK,1350.0,2.0,53.55,3,4666.666666666667,15,0.85,63.0
Amruthahalli,3 BHK,1605.0,3.0,34.45,3,4049.8442367601247,29,0.53,65.0
Amruthahalli,3 BHK,1700.0,3.0,51.59,3,4529.411764705882,24,0.67,77.0
Amruthahalli,3 BHK,1450.0,2.0,85.0,3,5862.068965517241,2,1.0,85.0
Amruthahalli,2 BHK,1200.0,2.0,36.85,2,4583.333333333333,24,0.67,55.0
Amruthahalli,2 BHK,1250.0,2.0,44.24,2,6320.0,28,0.56,79.0
Amruthahalli,2 BHK,1190.0,2.0,40.5,2,4201.680672268908,17,0.8099999999999999,50.0
Amruthahalli,2 BHK,1202.0,2.0,56.55,2,5407.65391014975,13,0.87,65.0
Amruthahalli,2 BHK,1340.0,2.0,60.74999999999999,2,5597.014925373134,17,0.8099999999999999,75.0
Amruthahalli,3 BHK,2650.0,4.0,175.0,3,6603.773584905661,1,1.0,175.0
Amruthahalli,3 BHK,1450.0,2.0,65.7,3,6206.896551724138,21,0.73,90.0
Amruthahalli,2 BHK,1025.0,2.0,42.0,2,4097.5609756097565,2,1.0,42.0
Amruthahalli,1 BHK,485.0,1.0,16.575,1,4020.618556701031,15,0.85,19.5
Anandapura,2 BHK,1167.0,2.0,24.5056,2,3749.7857754927163,28,0.56,43.76
Anandapura,2 Bedroom,1000.0,2.0,50.599999999999994,2,5500.0,8,0.9199999999999999,55.0
Anandapura,2 BHK,1141.0,2.0,42.06257,2,3750.219106047327,3,0.983,42.79
Anandapura,3 BHK,1576.0,3.0,59.1,3,3750.0,0,1.0,59.1
Anandapura,2 Bedroom,1200.0,2.0,65.861,2,5583.333333333333,3,0.983,67.0
Anandapura,2 Bedroom,1200.0,2.0,58.0,2,4833.333333333333,0,1.0,58.0
Anandapura,2 BHK,1151.0,2.0,37.497,2,3744.5699391833186,13,0.87,43.1
Anandapura,2 BHK,1141.0,2.0,32.0625,2,3746.7134092900965,20,0.75,42.75
Anandapura,2 Bedroom,900.0,2.0,40.8,2,5333.333333333333,15,0.85,48.0
Anandapura,4 Bedroom,1749.0,4.0,69.3,4,5145.797598627787,19,0.77,90.0
Anandapura,2 BHK,1151.0,2.0,29.600999999999996,2,3727.193744569939,23,0.69,42.9
Anandapura,3 BHK,1576.0,3.0,53.94,3,3680.203045685279,7,0.9299999999999999,58.0
Anandapura,2 BHK,1250.0,2.0,42.3,2,3600.0,6,0.94,45.0
Anandapura,2 BHK,1151.0,2.0,43.16,2,3749.7827975673326,2,1.0,43.16
Anandapura,2 Bedroom,1200.0,2.0,48.14,2,4833.333333333333,16,0.83,58.0
Anandapura,3 Bedroom,1200.0,2.0,66.0,3,5500.0,0,1.0,66.0
Anandapura,3 Bedroom,1415.0,2.0,62.9,3,5229.681978798587,15,0.85,74.0
Anandapura,2 BHK,1200.0,2.0,44.5,2,4166.666666666667,11,0.89,50.0
Anandapura,2 BHK,1141.0,2.0,31.0,2,4382.120946538124,26,0.62,50.0
Anandapura,3 BHK,1576.0,3.0,46.373000000000005,3,3724.6192893401017,18,0.79,58.7
Ananth Nagar,1 BHK,500.0,1.0,10.219999999999999,1,2800.0,21,0.73,14.0
Ananth Nagar,2 BHK,1100.0,2.0,22.365,2,2863.6363636363635,22,0.71,31.5
Ananth Nagar,2 BHK,982.0,2.0,17.9215,2,2500.0,21,0.73,24.55
Ananth Nagar,1 BHK,500.0,2.0,12.18,1,2800.0,13,0.87,14.0
Ananth Nagar,2 BHK,900.0,2.0,11.925,2,2500.0,29,0.53,22.5
Ananth Nagar,2 BHK,908.0,2.0,24.674,2,2863.4361233480176,5,0.949,26.0
Ananth Nagar,2 BHK,870.0,2.0,34.164,2,4137.931034482759,5,0.949,36.0
Ananth Nagar,2 BHK,937.0,2.0,30.8,2,3735.325506937033,12,0.88,35.0
Ananth Nagar,2 BHK,960.0,2.0,29.23,2,3854.1666666666665,18,0.79,37.0
Ananth Nagar,1 BHK,500.0,1.0,10.219999999999999,1,2800.0,21,0.73,14.0
Ananth Nagar,2 BHK,1000.0,2.0,27.621,2,2970.0,7,0.9299999999999999,29.7
Ananth Nagar,2 BHK,850.0,2.0,16.113799999999998,2,3057.6470588235293,26,0.62,25.99
Ananth Nagar,2 BHK,902.0,2.0,15.661200000000001,2,2800.4434589800444,26,0.62,25.26
Ananth Nagar,3 BHK,1470.0,3.0,54.0,3,3673.469387755102,1,1.0,54.0
Ananth Nagar,2 BHK,810.0,2.0,19.125,2,3148.1481481481483,20,0.75,25.5
Ananth Nagar,2 BHK,890.0,2.0,14.31,2,3033.7078651685392,29,0.53,27.0
Ananth Nagar,2 BHK,1200.0,2.0,36.0,2,3000.0,0,1.0,36.0
Ananth Nagar,3 BHK,1319.0,3.0,22.272500000000004,3,2862.016679302502,27,0.5900000000000001,37.75
Ananth Nagar,3 BHK,1319.0,3.0,36.12,3,3184.230477634572,14,0.86,42.0
Ananth Nagar,2 BHK,1000.0,2.0,25.0,2,2500.0,0,1.0,25.0
Ananth Nagar,2 BHK,902.0,2.0,24.15,2,2771.6186252771618,4,0.966,25.0
Ananth Nagar,2 BHK,930.0,2.0,15.334100000000001,2,2794.6236559139784,27,0.5900000000000001,25.99
Ananth Nagar,2 BHK,1074.0,2.0,15.036000000000001,2,2500.0,28,0.56,26.85
Ananth Nagar,1 BHK,500.0,1.0,11.9,1,2800.0,15,0.85,14.0
Ananth Nagar,2 BHK,1010.0,2.0,30.020000000000003,2,3762.3762376237623,18,0.79,38.0
Ananth Nagar,2 BHK,992.0,2.0,24.3784,2,2500.0,3,0.983,24.8
Anekal,2 Bedroom,1200.0,1.0,36.0,2,3000.0,2,1.0,36.0
Anekal,2 BHK,656.0,2.0,18.259999999999998,2,3353.6585365853657,16,0.83,22.0
Anekal,2 BHK,620.0,2.0,18.259999999999998,2,3548.3870967741937,16,0.83,22.0
Anekal,1 BHK,600.0,1.0,14.685,1,2750.0,11,0.89,16.5
Anekal,2 BHK,925.0,2.0,23.6,2,4324.324324324324,27,0.5900000000000001,40.0
Anekal,1 BHK,530.0,1.0,9.540000000000001,1,3396.2264150943397,29,0.53,18.0
Anekal,3 Bedroom,1800.0,3.0,38.080000000000005,3,3777.777777777778,28,0.56,68.0
Anekal,2 Bedroom,1200.0,1.0,31.32,2,3000.0,13,0.87,36.0
Anekal,1 RK,351.0,1.0,12.0,1,4558.404558404558,20,0.75,16.0
Anekal,2 BHK,1035.0,2.0,36.3467,2,3700.483091787439,5,0.949,38.3
Anekal,2 BHK,888.0,2.0,34.0,2,3828.828828828829,2,1.0,34.0
Anekal,2 Bedroom,1200.0,2.0,21.299000000000003,2,3008.3333333333335,27,0.5900000000000001,36.1
Anekal,2 BHK,700.0,1.0,17.848,2,2771.428571428571,8,0.9199999999999999,19.4
Anekal,2 Bedroom,1200.0,1.0,34.775999999999996,2,3000.0,4,0.966,36.0
Anekal,4 Bedroom,1200.0,2.0,24.839999999999996,4,3000.0,23,0.69,36.0
Anekal,2 BHK,766.0,2.0,15.680000000000001,2,3655.3524804177546,28,0.56,28.0
Anekal,3 BHK,967.0,2.0,37.35,3,4653.567735263702,16,0.83,45.0
Anekal,2 BHK,620.0,1.0,20.445,2,3790.3225806451615,13,0.87,23.5
Anekal,3 BHK,1150.0,3.0,33.75,3,3913.0434782608695,20,0.75,45.0
Anekal,2 Bedroom,1200.0,1.0,18.0,2,3000.0,30,0.5,36.0
Anekal,2 Bedroom,1200.0,1.0,36.0,2,3000.0,2,1.0,36.0
Anekal,1 BHK,400.0,1.0,6.785000000000001,1,2875.0,27,0.5900000000000001,11.5
Anekal,1 BHK,456.0,1.0,15.0,1,3289.4736842105262,0,1.0,15.0
Anekal,2 Bedroom,1200.0,1.0,27.72,2,3000.0,19,0.77,36.0
Anekal,2 Bedroom,1200.0,1.0,18.0,2,3000.0,30,0.5,36.0
Anekal,3 Bedroom,2400.0,4.0,53.2,3,3958.3333333333335,28,0.56,95.0
Anekal,2 Bedroom,1200.0,2.0,27.075000000000003,2,3008.3333333333335,20,0.75,36.1
Anekal,2 Bedroom,1200.0,2.0,25.631,2,3008.3333333333335,22,0.71,36.1
Anekal,2 BHK,680.0,1.0,21.0,2,3088.235294117647,0,1.0,21.0
Anekal,1 BHK,420.0,1.0,12.5,1,2976.190476190476,2,1.0,12.5
Anekal,2 BHK,614.0,1.0,22.68,2,4560.260586319218,17,0.8099999999999999,28.0
Anekal,2 BHK,1140.0,2.0,34.84,2,4561.403508771929,24,0.67,52.0
Anekal,2 BHK,625.0,1.0,22.749999999999996,2,4000.0,9,0.9099999999999999,25.0
Anjanapura,4 BHK,1850.0,4.0,43.0,4,4648.648648648648,30,0.5,86.0
Anjanapura,2 BHK,1070.0,2.0,28.47,2,3644.8598130841124,21,0.73,39.0
Anjanapura,3 Bedroom,1500.0,3.0,78.65,3,8066.666666666667,25,0.65,121.0
Anjanapura,2 BHK,1070.0,2.0,37.0,2,3457.9439252336447,2,1.0,37.0
Anjanapura,2 BHK,950.0,2.0,37.199999999999996,2,4210.526315789473,7,0.9299999999999999,40.0
Anjanapura,3 BHK,1280.0,2.0,39.15,3,3515.625,13,0.87,45.0
Anjanapura,2 BHK,710.0,2.0,17.25,2,3521.1267605633802,23,0.69,25.0
Anjanapura,3 BHK,1347.0,2.0,30.553199999999997,3,2800.2969561989607,17,0.8099999999999999,37.72
Anjanapura,2 BHK,950.0,2.0,27.52,2,3368.4210526315787,14,0.86,32.0
Anjanapura,4 BHK,1800.0,4.0,40.15,4,3055.5555555555557,21,0.73,55.0
Anjanapura,3 BHK,1843.0,3.0,62.153400000000005,3,4749.864351600651,22,0.71,87.54
Anjanapura,2 BHK,1076.0,2.0,30.13,2,2800.185873605948,1,1.0,30.13
Anjanapura,2 BHK,950.0,2.0,15.0,2,3157.8947368421054,30,0.5,30.0
Ardendale,3 BHK,1750.0,3.0,62.0,3,5714.285714285715,26,0.62,100.0
Ardendale,4 BHK,3198.0,4.0,181.99999999999997,4,6253.908692933083,9,0.9099999999999999,200.0
Ardendale,4 BHK,2422.0,4.0,160.0,4,6606.110652353427,1,1.0,160.0
Ardendale,3 BHK,1750.0,3.0,65.0,3,5714.285714285715,25,0.65,100.0
Ardendale,4 Bedroom,3200.0,4.0,170.15,4,6406.25,16,0.83,205.0
Ardendale,3 BHK,1728.0,3.0,88.35,3,5497.685185185185,7,0.9299999999999999,95.0
Ardendale,4 BHK,2062.0,3.0,140.0,4,6789.524733268671,0,1.0,140.0
Ardendale,3 BHK,1732.46,3.0,84.63999999999999,3,5310.367916142364,8,0.9199999999999999,92.0
Ardendale,4 BHK,2062.0,3.0,135.0,4,7274.4907856450045,10,0.8999999999999999,150.0
Ardendale,4 BHK,2800.0,4.0,102.2,4,5000.0,21,0.73,140.0
Ardendale,2 BHK,1224.0,2.0,59.5,2,5718.954248366013,15,0.85,70.0
Ardendale,3 BHK,1777.26,3.0,98.69999999999999,3,5907.970696465346,6,0.94,105.0
Ardendale,3 BHK,1650.0,3.0,45.92,3,4969.69696969697,28,0.56,82.0
Ardendale,4 BHK,2062.0,3.0,127.39999999999999,4,6789.524733268671,9,0.9099999999999999,140.0
Ardendale,3 BHK,1650.0,3.0,58.22,3,4969.69696969697,22,0.71,82.0
Ardendale,2 BHK,1224.0,2.0,43.550000000000004,2,5473.856209150327,25,0.65,67.0
Ardendale,3 BHK,1723.0,3.0,95.0,3,5513.6390017411495,2,1.0,95.0
Ardendale,3 BHK,1777.26,3.0,72.08999999999999,3,5007.7084950991975,17,0.8099999999999999,89.0
Ardendale,3 BHK,1777.26,3.0,61.64,3,5176.507657855351,24,0.67,92.0
Arekere,3 BHK,2060.0,3.0,96.6,3,6796.116504854369,23,0.69,140.0
Arekere,2 BHK,920.0,2.0,35.2,2,4347.826086956522,12,0.88,40.0
Arekere,3 BHK,1740.0,2.0,56.050000000000004,3,5459.770114942528,27,0.5900000000000001,95.0
Arekere,2 BHK,1190.0,2.0,35.75,2,4621.848739495798,25,0.65,55.0
Arekere,1 BHK,600.0,1.0,26.32,1,4666.666666666667,6,0.94,28.0
Arekere,3 BHK,2072.0,3.0,72.36,3,5212.355212355213,24,0.67,108.0
Arekere,2 BHK,1100.0,2.0,54.065,2,5000.0,3,0.983,55.0
Arekere,2 BHK,900.0,2.0,44.0,2,5555.555555555556,12,0.88,50.0
Arekere,2 BHK,1240.0,2.0,46.2,2,4838.709677419355,19,0.77,60.0
Arekere,2 BHK,900.0,2.0,44.5,2,4944.444444444444,0,1.0,44.5
Attibele,1 BHK,450.0,1.0,10.229999999999999,1,2444.4444444444443,7,0.9299999999999999,11.0
Attibele,4 Bedroom,1600.0,4.0,45.936,4,3300.0,13,0.87,52.8
Attibele,2 BHK,656.0,2.0,21.25,2,3810.9756097560976,15,0.85,25.0
Attibele,1 BHK,400.0,1.0,9.57,1,2750.0,13,0.87,11.0
Attibele,1 BHK,400.0,1.0,10.68,1,3000.0,11,0.89,12.0
Attibele,1 BHK,400.0,1.0,11.06,1,3500.0,18,0.79,14.0
Attibele,1 BHK,500.0,1.0,12.07,1,3400.0,22,0.71,17.0
Attibele,4 Bedroom,2168.0,4.0,81.7,4,4381.918819188192,14,0.86,95.0
Attibele,1 BHK,395.0,1.0,6.047500000000001,1,2594.9367088607596,27,0.5900000000000001,10.25
Attibele,1 BHK,420.0,1.0,17.0,1,4047.6190476190477,1,1.0,17.0
Attibele,3 BHK,1639.0,2.0,40.98,3,2500.305064063453,1,1.0,40.98
Attibele,1 BHK,418.0,1.0,8.52,1,2870.813397129187,22,0.71,12.0
Attibele,2 BHK,1200.0,2.0,21.0,2,3500.0,30,0.5,42.0
Attibele,1 BHK,400.0,1.0,7.3,1,2500.0,21,0.73,10.0
Attibele,2 BHK,695.0,1.0,19.75,2,3597.122302158273,18,0.79,25.0
Attibele,2 BHK,850.0,1.0,16.75,2,2941.176470588235,24,0.67,25.0
Attibele,3 Bedroom,2400.0,3.0,78.0,3,5000.0,25,0.65,120.0
Attibele,1 BHK,450.0,1.0,6.25,1,2777.777777777778,30,0.5,12.5
Attibele,2 BHK,995.0,1.0,13.1864,2,2500.502512562814,29,0.53,24.88
Attibele,2 BHK,900.0,1.0,14.000000000000002,2,2777.777777777778,28,0.56,25.0
Attibele,2 BHK,1174.0,2.0,21.4255,2,2500.0,21,0.73,29.35
Attibele,1 BHK,782.0,1.0,12.707500000000001,1,2500.0,25,0.65,19.55
Attibele,2 BHK,1175.0,2.0,19.097,2,2500.425531914894,25,0.65,29.38
